intptlat,intptlong,zcta5
42.75666428,-72.01324463,3461
42.8892746,-72.38897705,3462
43.09082031,-72.1268158,3464
42.82878494,-72.18894196,3465
42.89039612,-72.50299072,3466
42.9680748,-72.4308548,3467
42.77136993,-72.35421753,3470
44.34334946,-71.79511261,3561
44.50459671,-71.15546417,3570
44.2604332,-71.60919952,3574
44.3136673,-71.4028244,3575
44.91244507,-71.38510895,3576
44.96477127,-71.0255661,3579
44.16344452,-71.69329834,3580
44.28975677,-71.15219879,3581
44.56318283,-71.44246674,3582
44.39673996,-71.46469116,3583
44.48385239,-71.54586792,3584
44.22241592,-71.87717438,3585
44.21841049,-71.80023956,3586
44.62303925,-71.2118454,3588
44.74953842,-71.47888947,3590
45.11623764,-71.2611084,3592
44.30139542,-71.29983521,3593
44.30530167,-71.49734497,3595
44.74487305,-71.38135529,3597
44.3789444,-71.62886047,3598
43.2388382,-72.28612518,3601
43.14083099,-72.3475647,3602
43.24663544,-72.38393402,3603
43.12732315,-72.37684631,3604
43.23656464,-72.18486786,3605
43.19651031,-72.26835632,3607
43.07650375,-72.39592743,3608
43.14393616,-72.44644928,3609
44.18448257,-71.97883606,3740
43.67694092,-72.00700378,3741
43.3607254,-72.32692719,3743
43.47643661,-72.33412933,3745
43.49431992,-72.25743103,3746
43.58909988,-72.13213348,3748
43.72102356,-72.18520355,3750
43.44974136,-72.09229279,3751
43.2719841,-72.10069275,3752
43.51659012,-72.14909363,3753
43.37746048,-72.13838959,3754
43.72774887,-72.14274597,3755
44.03522491,-72.05020142,3765
43.63256836,-72.2348175,3766
43.81663513,-72.09429169,3768
43.53129959,-72.25881195,3770
44.29661179,-71.98069763,3771
43.37134552,-72.20278931,3773
44.08973312,-71.99658203,3774
43.8833313,-72.03384399,3777
43.96184921,-72.00128937,3779
44.04667664,-71.98895264,3780
43.56005859,-72.29935455,3781
43.39008713,-72.09313202,3782
43.63832474,-72.30648804,3784
44.04352188,-71.91221619,3785
43.07481384,-70.80544281,3801
43.46474075,-71.20017242,3809
43.51254654,-71.29486847,3810
42.8391037,-71.16718292,3811
44.08113098,-71.29723358,3812
44.12748718,-71.06069946,3813
43.77093887,-71.1815033,3814
43.6822319,-71.25120544,3816
43.88716888,-71.22940063,3817
43.95963669,-71.27399445,3818
42.92789078,-71.11988831,3819
43.19065857,-70.88765717,3820
43.17460632,-70.94145203,3823
43.1171875,-70.9187851,3824
43.21556473,-71.03897858,3825
42.88999939,-71.13067627,3826
42.90367889,-70.99555206,3827
43.61411667,-70.99355316,3830
43.90695953,-71.0475235,3832
42.97839737,-70.98767853,3833
43.36692429,-71.0625,3835
43.8420372,-71.07511139,3836
43.42225266,-71.33609009,3837
44.110672,-71.22327423,3838
43.26299286,-70.99120331,3839
43.03973389,-70.8456192,3840
42.88186646,-71.18235779,3841
42.9396019,-70.83673096,3842
42.92481232,-70.88624573,3844
44.09541321,-71.12054443,3845
44.18762589,-71.15576172,3846
44.0719986,-71.12397003,3847
42.91373062,-71.07359314,3848
43.90245438,-71.12986755,3849
43.69062805,-71.29760742,3850
43.43728256,-71.0252533,3851
43.49500275,-70.98603058,3852
43.64284515,-71.2827301,3853
43.06216431,-70.7168808,3854
43.4636879,-71.15213776,3855
43.03850937,-70.96795654,3856
43.07090759,-70.94687653,3857
42.87036896,-71.0459137,3858
44.03570557,-71.11723328,3860
43.11920166,-71.00708008,3861
42.97993469,-70.82943726,3862
43.68992615,-71.10344696,3864
42.84559631,-71.09326172,3865
43.3013649,-70.99208069,3867
43.32317734,-70.93364716,3868
43.2198143,-70.84310913,3869
43.00864792,-70.7583313,3870
42.9809494,-70.77735901,3871
43.57052612,-71.04334259,3872
42.93401718,-71.18360138,3873
42.88312149,-70.86082458,3874
43.89507675,-71.18927765,3875
43.25347519,-70.88794708,3878
43.74673462,-71.04190826,3882
43.80876541,-71.32004547,3883
43.2753067,-71.1700058,3884
43.01499557,-70.90258789,3885
43.86403656,-71.29606628,3886
43.49964905,-71.07382965,3887
43.8005867,-71.20147705,3890
43.60377121,-71.17713928,3894
43.29932022,-70.8420639,3901
43.21491623,-70.62880707,3902
43.1465683,-70.77437592,3903
43.1080513,-70.72859192,3904
43.08619308,-70.68684387,3905
43.35225677,-70.7794342,3906
43.25575256,-70.61074066,3907
43.23061371,-70.75242615,3908
43.16645813,-70.67900085,3909
43.18531036,-70.60345459,3910
43.14229202,-70.62645721,3911
43.5212059,-70.9176712,4001
43.48907089,-70.66190338,4002
43.72726059,-69.95690155,4003
43.49210358,-70.48656464,4005
43.44429016,-70.34456635,4006
44.04422379,-69.86378479,4008
44.04751205,-70.74331665,4009
43.93079758,-70.91858673,4010
43.89640427,-69.97343445,4011
43.97628784,-70.52111053,4015
43.73895645,-70.08839417,4017
43.68592834,-70.10298157,4019
43.76718521,-70.80886078,4020
43.79179764,-70.26476288,4021
43.99593353,-70.8139801,4022
43.83631897,-70.6852417,4024
43.39990997,-70.91278839,4027
43.90253067,-70.68956757,4029
43.58906174,-70.6962738,4030
43.84482574,-70.08995056,4032
44.10167694,-70.94277191,4037
43.7036171,-70.46378326,4038
43.90455246,-70.36702728,4039
44.14345169,-70.82015228,4040
43.84899521,-70.83076477,4041
43.63101959,-70.61437225,4042
43.3959465,-70.57022095,4043
43.42982101,-70.47414398,4046
43.73279953,-70.89914703,4047
43.68848038,-70.78188324,4048
43.74574661,-70.69980621,4049
43.68593979,-70.15391541,4050
44.19247055,-70.88580322,4051
43.97576904,-70.63929749,4055
43.65954208,-70.88349915,4056
44.10155106,-70.6989212,4057
43.63355637,-70.73947906,4061
43.79468918,-70.40532684,4062
43.5003891,-70.39532471,4063
43.52504349,-70.38828278,4064
43.76554871,-69.96697998,4066
43.83789825,-70.94657135,4068
43.90391541,-70.18201447,4069
43.92674637,-70.45075989,4071
43.55041122,-70.46633911,4072
43.41864395,-70.74777985,4073
43.58962631,-70.36618805,4074
43.55401611,-70.83279419,4076
43.79059219,-69.9715271,4079
43.46411896,-70.81428528,4083
43.762146,-70.56668854,4084
43.77331924,-70.61651611,4085
43.96497726,-69.95562744,4086
43.56927872,-70.7440033,4087
44.2028389,-70.72227478,4088
43.33143234,-70.64558411,4090
43.83932114,-70.7448349,4091
43.70792007,-70.3526001,4092
43.63626099,-70.53884125,4093
43.6286087,-70.91390228,4095
43.78813553,-70.15647888,4096
43.84609222,-70.2417984,4097
43.66260529,-70.25794983,4101
43.6543541,-70.29760742,4102
43.69410324,-70.28792572,4103
43.74047089,-70.27716827,4105
43.63140106,-70.28598785,4106
43.58717346,-70.23647308,4107
43.66027832,-70.18605042,4108
43.63752747,-70.17142487,4109
43.7460289,-70.18006134,4110
44.08453751,-70.24964905,4210
44.70863342,-70.8549118,4216
44.38010025,-70.81523895,4217
44.40074539,-70.5581131,4219
44.34262085,-70.34744263,4220
44.48153687,-70.27733612,4221
43.95602036,-70.13241577,4222
44.55994415,-70.41576385,4224
44.59447479,-70.69250488,4226
44.56812286,-70.2931366,4227
44.43349075,-70.11524963,4228
44.26305771,-70.87548065,4231
44.6238327,-70.19189453,4234
44.18975449,-70.1450882,4236
44.49449921,-70.73442078,4237
44.20925522,-70.38887787,4238
44.51689529,-70.20218658,4239
44.08959579,-70.17218781,4240
44.01054764,-70.12741089,4250
44.03668976,-70.05879974,4252
44.41163635,-70.21618652,4253
44.44533539,-70.13807678,4254
44.34579086,-70.65570068,4255
44.10489655,-70.40467834,4256
44.55309677,-70.49526215,4257
44.13793945,-70.33633423,4258
44.23350525,-70.01472473,4259
43.95750809,-70.29601288,4260
44.50352478,-70.96170807,4261
44.29534912,-70.1330719,4263
44.27925491,-70.04284668,4265
44.20659256,-70.79235077,4267
44.22586823,-70.6100235,4268
44.11733627,-70.52748108,4270
44.26361084,-70.49819183,4271
44.04810715,-70.39356232,4274
44.70259476,-70.64758301,4275
44.55992126,-70.62526703,4276
44.11683273,-70.06258392,4280
44.2480011,-70.49081421,4281
44.2651062,-70.24797821,4282
44.36250305,-70.06123352,4284
44.69751358,-70.44897461,4285
44.40143967,-70.86508179,4286
44.05121231,-69.96819305,4287
44.31927872,-70.52264404,4289
44.46091461,-70.45191956,4290
44.38591003,-70.44959259,4292
44.63791275,-70.2754364,4294
44.35189438,-69.74762726,4330
44.08617401,-69.73698425,4342
44.32870865,-69.89169312,4343
44.26054764,-69.82780457,4344
44.19507217,-69.79391479,4345
44.23728561,-69.75124359,4346
44.28724289,-69.81803894,4347
44.21086502,-69.49915314,4348
44.43400574,-70.06703186,4349
44.17214203,-69.93450165,4350
44.3424263,-69.86193848,4351
44.46648788,-69.96044922,4352
44.19801331,-69.61968994,4353
44.39611435,-69.43063354,4354
44.38438797,-69.95020294,4355
44.11683273,-69.8296051,4357
44.41447449,-69.53527069,4358
44.17778397,-69.7625885,4359
44.55482101,-69.99964142,4360
44.31548309,-69.57118225,4363
44.30998993,-69.96309662,4364
44.84851837,-68.85040283,4401
45.2291832,-69.59651947,4406
44.89387894,-68.30383301,4408
45.08826065,-68.90667725,4410
44.86834717,-68.58633423,4411
44.78475571,-68.73500824,4412
45.56141663,-67.76462555,4413
45.44285965,-69.11457062,4414
45.40037537,-69.05787659,4415
44.62379837,-68.7497406,4416
45.23151398,-68.34188843,4417
45.08644867,-68.46550751,4418
44.80045319,-69.00312042,4419
44.40900421,-68.8155365,4421
45.07765198,-69.03143311,4422
45.6803093,-67.87619781,4424
45.21305847,-69.18913269,4426
44.98053741,-69.01087952,4427
44.80580139,-68.55400085,4428
44.72116089,-68.61700439,4429
45.63684082,-68.57519531,4430
44.56097794,-68.67272949,4431
44.76386642,-69.12806702,4434
44.96322632,-69.12500763,4435
44.59895325,-68.9283371,4438
45.70241547,-69.62322998,4441
45.49769211,-69.72728729,4442
45.22777176,-69.35326385,4443
44.72898102,-68.94996643,4444
45.29619598,-68.71105957,4448
44.99263763,-68.88847351,4449
44.91604996,-68.92799377,4450
45.60700989,-68.2221756,4451
45.16225052,-68.76052856,4453
45.55211639,-67.56105804,4454
45.29942322,-68.25974274,4455
44.8768158,-68.9966507,4456
45.41342545,-68.47987366,4457
45.58873367,-68.33998871,4459
45.71288681,-68.52132416,4460
44.95478821,-68.58243561,4461
45.99583817,-68.92834473,4462
45.2868309,-68.89511108,4463
45.44152451,-69.30493927,4464
45.02467346,-68.73453522,4468
44.90106583,-68.66830444,4469
45.91654587,-67.85682678,4471
44.57632065,-68.66991425,4472
44.88167953,-68.73864746,4473
44.68877792,-68.76280212,4474
45.18358612,-68.58961487,4475
44.48270416,-68.70599365,4476
45.86523819,-69.81562042,4478
45.12421417,-69.28701782,4479
45.24597931,-69.09277344,4481
45.35803986,-69.6302948,4485
45.38773727,-68.1044693,4487
44.87163925,-69.11392975,4488
44.91036224,-68.69018555,4489
45.43663788,-67.86762238,4490
45.57315826,-67.47064972,4491
45.36704636,-67.68132019,4492
45.23682404,-68.52457428,4493
45.47743225,-68.33898163,4495
44.65074921,-68.90892029,4496
45.75460815,-68.0609436,4497
43.88815308,-69.82668304,4530
44.09846878,-69.62917328,4535
43.87545013,-69.62068939,4537
43.85150528,-69.62760925,4538
43.97354126,-69.50196838,4539
43.89424133,-69.47688293,4541
44.02235031,-69.49075317,4543
43.84444427,-69.58230591,4544
43.97860336,-69.33258057,4547
43.8334465,-69.73856354,4548
43.98006821,-69.43038177,4551
44.05227661,-69.56752014,4553
43.86273193,-69.51232147,4554
44.10124969,-69.48265839,4555
43.9759903,-69.61095428,4556
43.88512802,-69.51447296,4558
43.77082825,-69.81916046,4562
44.01392365,-69.25870514,4563
43.92168808,-69.4649353,4564
43.87182236,-69.55828094,4568
43.80854416,-69.63076782,4570
43.89665604,-69.67417145,4571
44.12208557,-69.38335419,4572
43.9513588,-69.55233002,4573
44.26063919,-69.39152527,4574
43.85214996,-69.66220093,4575
43.81333923,-69.66286469,4576
43.98244476,-69.69275665,4578
43.95965576,-69.76934814,4579
44.6728096,-68.39183807,4605
44.54072571,-67.7123642,4606
44.46704865,-68.08686829,4607
44.39746857,-68.2638092,4609
44.46695709,-67.6125946,4611
44.23152924,-68.41451263,4612
44.37698364,-68.02988434,4613
44.40277481,-68.5687027,4614
44.26132584,-68.54035187,4616
44.35002518,-68.76647949,4617
45.14295197,-67.21752167,4619
44.75066757,-67.96692657,4622
44.74446869,-67.73365784,4623
44.4239502,-67.98587799,4624
44.25637054,-68.26628113,4625
44.66902161,-67.22199249,4626
44.23701096,-68.60784149,4627
44.87311172,-67.28107452,4628
44.42269516,-68.50605011,4629
44.87032318,-67.47655487,4630
44.91095734,-67.00891113,4631
44.65096664,-68.2212677,4634
44.17223358,-68.35147858,4635
45.19691467,-67.81616974,4637
44.52457047,-68.2852478,4640
44.33058548,-68.80994415,4642
44.53802872,-67.81853485,4643
44.41383362,-68.2520752,4644
44.0665741,-68.61575317,4645
44.24556732,-68.2249527,4646
44.66550446,-67.5949707,4648
44.54711151,-67.48983002,4649
44.29262543,-68.72288513,4650
44.81971359,-67.06232452,4652
44.20946884,-68.33464813,4653
44.75715256,-67.5398941,4654
44.65576172,-67.37896729,4655
44.97031021,-67.41577148,4657
44.50782013,-67.87796021,4658
44.33575439,-68.34572601,4660
44.30093765,-68.29243469,4662
44.53965759,-68.11974335,4664
44.98058319,-67.22367096,4666
44.9835434,-67.10137939,4667
45.21292496,-67.58596802,4668
44.4082489,-68.01488495,4669
45.06734085,-67.14995575,4671
44.31725311,-68.68048096,4673
44.27425385,-68.45883179,4674
44.30134583,-68.25114441,4675
44.34688187,-68.63436127,4676
44.4768219,-68.1815033,4677
44.2787323,-68.32453918,4679
44.47841263,-67.94705963,4680
44.1504631,-68.64532471,4681
44.24520874,-68.78781128,4683
44.46746445,-68.50732422,4684
44.15168762,-68.46520996,4685
44.99653625,-67.69403076,4686
44.76032257,-67.25505066,4691
44.37637329,-68.09363556,4693
45.11508179,-67.47753906,4694
46.19102478,-67.86096954,4730
46.32749176,-68.93920135,4732
45.75747681,-68.40415192,4733
46.46800232,-67.95633698,4734
46.41467285,-67.8607254,4735
46.91149521,-68.02919006,4736
46.99590683,-68.67292786,4739
46.6333046,-67.84762573,4740
47.45371246,-69.22292328,4741
46.7762413,-67.85919952,4742
47.20026779,-68.61433411,4743
47.28210068,-68.38878632,4745
47.25614929,-68.13748169,4746
46.00497055,-68.23377228,4747
46.9549675,-67.85743713,4750
47.32170868,-68.29821014,4756
46.66761398,-68.16863251,4757
46.55927277,-67.85322571,4758
46.33934021,-67.95487213,4760
46.11725235,-67.97528076,4761
46.95824814,-68.12473297,4762
46.07508469,-68.11497498,4763
46.3989296,-68.58531952,4764
46.15878677,-68.59111786,4765
46.89246368,-68.21578217,4766
46.86339951,-68.89208984,4768
46.6889534,-67.99191284,4769
47.23008347,-68.31144714,4772
47.26743317,-68.22303772,4773
47.07704163,-69.15450287,4774
45.87169647,-68.32475281,4776
45.84252167,-68.50107574,4777
47.12451553,-68.32403564,4779
46.23924255,-68.28527832,4780
47.15019989,-68.61349487,4781
47.04012299,-68.17504883,4783
47.13186264,-67.97795868,4785
46.79492188,-68.19205475,4786
46.53346634,-67.96607971,4787
44.13353729,-69.13381958,4841
44.23840714,-69.06404114,4843
44.24117661,-69.18851471,4847
44.29888916,-68.91524506,4848
44.31610489,-69.02600098,4849
43.87710953,-68.86868286,4851
43.76742554,-69.31005859,4852
44.13634491,-68.86675262,4853
44.07552338,-69.07984161,4854
43.93835831,-69.264534,4855
44.18060303,-69.12210846,4856
44.04650879,-69.15406036,4858
43.99911499,-69.14435577,4859
43.979599,-69.21604156,4860
44.10771561,-69.17142487,4861
44.26270676,-69.27772522,4862
44.06881332,-68.85331726,4863
44.1280098,-69.24388123,4864
44.54109955,-69.57301331,4901
44.50831223,-69.44521332,4910
44.76992798,-69.97254944,4911
44.98070526,-69.68988037,4912
44.46350098,-69.03757477,4915
44.48773193,-69.83863831,4917
44.51678085,-69.86647797,4918
45.14234161,-69.85446167,4920
44.56089401,-69.1365509,4921
44.68772888,-69.38471985,4922
45.02901077,-69.44574738,4923
44.78224182,-69.54631805,4924
45.21237183,-69.90339661,4925
44.48012161,-69.5138855,4926
44.66547394,-69.54076385,4927
44.94347,-69.25823975,4928
44.77309036,-69.30153656,4929
45.02757263,-69.31797028,4930
44.6975708,-69.14369965,4932
44.81649399,-69.23134613,4933
45.4222374,-70.62392426,4936
44.65165329,-69.66127777,4937
44.6618576,-70.10310364,4938
45.07725906,-69.1587677,4939
44.62399292,-70.0832901,4940
44.47005463,-69.28417969,4941
45.07702255,-69.58644867,4942
44.87982178,-69.52050018,4943
44.68688965,-69.64392853,4944
45.86960602,-70.26605225,4945
45.0492897,-70.26876068,4947
44.36909485,-69.33599854,4949
44.82635498,-69.79971313,4950
44.60721588,-69.07128143,4951
44.41279602,-69.15479279,4952
44.86029816,-69.23669434,4953
44.64720535,-69.99333954,4955
44.8079071,-70.10984039,4956
44.70206833,-69.84336853,4957
44.89690399,-69.91731262,4958
45.13777924,-70.14429474,4961
44.48906708,-69.62594604,4962
44.58900452,-69.88730621,4963
44.86691666,-70.77410126,4964
44.84315109,-69.3683548,4965
44.81469727,-70.42731476,4966
44.76984024,-69.43367004,4967
44.78528214,-69.23627472,4969
45.00791168,-70.61816406,4970
44.92967987,-69.39128113,4971
44.36825562,-69.18629456,4973
44.4709053,-68.92866516,4974
44.62535477,-69.58833313,4975
44.78927231,-69.66773224,4976
44.641819,-69.79988861,4978
44.93938065,-69.80814362,4979
44.51401901,-68.83905029,4981
45.09812546,-70.43054962,4982
44.97940063,-70.36730194,4983
44.69658661,-70.26720428,4984
45.36944199,-69.93109131,4985
44.54946136,-69.21128845,4986
44.67414856,-69.25184631,4987
44.57014847,-69.36244202,4988
44.42933655,-69.64829254,4989
44.66365814,-70.16267395,4992
43.67218781,-72.38019562,5001
43.70274353,-72.59835815,5031
43.80157852,-72.65776062,5032
44.01217651,-72.15829468,5033
43.57451248,-72.64322662,5034
43.61155319,-72.68604279,5035
44.02390671,-72.58789063,5036
43.45774078,-72.49346161,5037
43.98974609,-72.45495605,5038
44.06329346,-72.31307983,5039
44.06989288,-72.19872284,5040
43.95660019,-72.53856659,5041
44.22216415,-72.09675598,5042
43.80509186,-72.20467377,5043
43.9177742,-72.18011475,5045
44.23245239,-72.25751495,5046
43.580616,-72.42771149,5048
44.26692581,-72.06403351,5050
44.10448456,-72.12174225,5051
43.59698486,-72.35971832,5052
43.71944809,-72.48922729,5053
43.77762985,-72.32398224,5055
43.5088501,-72.6937561,5056
43.88126373,-72.27228546,5058
43.63781738,-72.42773438,5059
43.96707153,-72.70860291,5060
43.91675568,-72.5701828,5061
43.49649429,-72.59996796,5062
43.78247833,-72.42336273,5065
43.67735672,-72.51806641,5067
